9/25/17,20:48:00.770Z,36.1376667,-117.564,2.7,0.55,ci38010520,"36km ENE of Coso Junction, CA",earthquake
9/25/17,20:46:39.901Z,38.3852,-118.8983,7.2,0.8,nn00607010,"28km WSW of Hawthorne, Nevada",earthquake
9/25/17,20:46:13.410Z,38.3912,-118.8942,8.3,0.9,nn00607008,"27km WSW of Hawthorne, Nevada",earthquake
9/25/17,20:45:42.046Z,61.0111,-147.0541,22,1.4,ak16904346,"40km WSW of Valdez, Alaska",earthquake
9/25/17,20:43:58.400Z,33.8186667,-117.4916667,1.17,1.36,ci38010512,"7km SSE of Home Gardens, CA",quarry blast
9/25/17,20:42:06.960Z,33.4943333,-116.7921667,4.18,0.53,ci38010504,"9km NE of Aguanga, CA",earthquake
9/25/17,20:31:23.300Z,32.2208333,-115.2208333,20.46,3.1,ci38010488,"5km W of Alberto Oviedo Mota, B.C., MX",earthquake
9/25/17,20:29:23.480Z,-6.2113,152.7133,5.98,5.9,us2000aulg,"196km S of Taron, Papua New Guinea",earthquake
9/25/17,20:12:48.060Z,33.5145,-116.7923333,6.25,0.35,ci38010472,"10km NE of Aguanga, CA",earthquake
9/25/17,20:06:20.640Z,46.8795,-112.5303333,12.77,1.44,mb80257659,"14km SE of Lincoln, Montana",earthquake
9/25/17,20:02:21.360Z,60.0023,-139.5254,0,1.3,ak16904319,"51km NNE of Yakutat, Alaska",earthquake
9/25/17,19:50:26.320Z,38.8088341,-122.7958298,2.23,0.87,nc72898896,"4km NW of The Geysers, California",earthquake
9/25/17,19:36:08.540Z,40.3336678,-124.7963333,4.59,3.11,nc72898876,"52km WSW of Ferndale, California",earthquake
9/25/17,19:35:43.480Z,40.3587,-127.1586,11.36,4.3,us2000aukb,"246km W of Ferndale, California",earthquake
9/25/17,19:34:02.590Z,37.5895,-118.9446667,0.97,0.12,nc72898881,"6km SSE of Mammoth Lakes, California",earthquake
9/25/17,19:33:15.950Z,59.7595,-136.6956,0,1.6,ak16904315,"84km WNW of Skagway, Alaska",earthquake
9/25/17,19:31:27.750Z,38.8361664,-122.7856674,1.75,1.45,nc72898871,"5km WNW of Cobb, California",earthquake
9/25/17,19:22:11.680Z,33.4026667,-116.926,16.68,0.94,ci38010448,"7km SW of Aguanga, CA",earthquake
9/25/17,19:19:15.450Z,38.8216667,-122.7641678,1.79,0.8,nc72898866,"3km W of Cobb, California",earthquake
9/25/17,19:09:04.890Z,33.5053333,-116.791,4.14,0.43,ci38010424,"10km NE of Aguanga, CA",earthquake
9/25/17,19:07:35.460Z,32.865,-115.9653333,7.57,0.93,ci38010432,"15km N of Ocotillo, CA",earthquake
9/25/17,19:07:34.300Z,33.1631667,-117.0186667,-0.77,1.04,ci37166748,"6km SSE of Valley Center, CA",quarry blast
9/25/17,19:02:53.420Z,46.8795,-121.7015,0.48,0.71,uw61333656,"30km N of Packwood, Washington",earthquake
9/25/17,19:02:34.290Z,19.5408333,-155.9506667,15.491,2.06,hv61921056,"2km WSW of Honalo, Hawaii",earthquake
9/25/17,18:55:22.260Z,38.8448334,-122.8273315,1.79,0.69,nc72898856,"9km WNW of Cobb, California",earthquake
9/25/17,18:50:36.910Z,35.5731667,-118.4413333,9.11,1.22,ci38010408,"5km ESE of Bodfish, CA",earthquake
9/25/17,18:49:22.690Z,34.3433333,-116.8626667,-1.71,1.17,ci38010416,"9km N of Big Bear City, CA",quarry blast
9/25/17,18:45:38.370Z,41.8725,-112.7128333,4.98,1.29,uu60249527,"48km WNW of Tremonton, Utah",earthquake
9/25/17,18:43:45.793Z,63.1559,-150.8412,127.6,2.1,ak16903609,"98km WSW of Cantwell, Alaska",earthquake
9/25/17,18:35:34.100Z,33.4956667,-116.7908333,4.4,1.04,ci38010400,"9km NE of Aguanga, CA",earthquake
9/25/17,18:35:16.065Z,40.0864,-119.689,4.7,1.1,nn00606969,"48km N of Spanish Springs, Nevada",earthquake
9/25/17,18:34:52.680Z,37.5783333,-118.9195,2.49,0.14,nc72898851,"9km SSE of Mammoth Lakes, California",earthquake
9/25/17,18:34:31.260Z,33.4968333,-116.7938333,4.14,0.62,ci38010392,"9km NE of Aguanga, CA",earthquake
9/25/17,18:34:15.966Z,59.553,-152.9206,96.3,2.5,ak16903599,"66km WSW of Anchor Point, Alaska",earthquake
9/25/17,18:30:02.040Z,46.8666667,-112.5255,10.23,1.4,mb80257649,"15km SE of Lincoln, Montana",earthquake
9/25/17,18:28:56.870Z,36.209,-120.7818333,7.55,1.62,nc72898846,"30km E of King City, California",earthquake
9/25/17,18:21:32.190Z,46.8665,-112.5251667,10.3,1.05,mb80257644,"15km SE of Lincoln, Montana",earthquake
9/25/17,18:21:04.230Z,33.4945,-116.7926667,4.5,1.42,ci38010376,"9km NE of Aguanga, CA",earthquake
